x,y,value,rgb_distance
5.67567568,-1.27659574,,38.41875
6.30630631,-1.27659574,,53.76802
6.93693694,-1.27659574,,54.16641
7.56756757,-1.27659574,,73.82412
8.1981982,-1.27659574,,75.80897
8.82882883,-1.27659574,,84.33267
9.45945946,-1.27659574,,79.46068
10.0900901,-1.27659574,,78.47293
10.7207207,-1.27659574,,78.95568
11.3513514,-1.27659574,,80.86408
11.981982,-1.27659574,,75.95393
12.6126126,-1.27659574,,83.86895
13.2432432,-1.27659574,,86.68333
13.8738739,-1.27659574,,69.92853
14.5045045,-1.27659574,,51.08816
15.1351351,-1.27659574,,74.79305
15.7657658,-1.27659574,,71.44928
16.3963964,-1.27659574,,61.74949
17.027027,-1.27659574,,73.57989
17.6576577,-1.27659574,,65.12296
18.2882883,-1.27659574,,75.31268
18.9189189,-1.27659574,,71.7844
19.5495495,-1.27659574,,68.70953
20.1801802,-1.27659574,,80.5295
20.8108108,-1.27659574,,59.24525
21.4414414,-1.27659574,,44.06813
22.0720721,-1.27659574,,44.76606
22.7027027,-1.27659574,,79.15807
23.3333333,-1.27659574,,75.02666
23.963964,-1.27659574,,81.14801
24.5945946,-1.27659574,,83.29466
25.2252252,-1.27659574,,62.20129
25.8558559,-1.27659574,,77.31753
26.4864865,-1.27659574,,67.79381
27.1171171,-1.27659574,,86.73523
27.7477477,-1.27659574,,79.9875
28.3783784,-1.27659574,,52.8583
29.009009,-1.27659574,,47.58151
29.6396396,-1.27659574,,57.80138
30.2702703,-1.27659574,,58.5235
30.9009009,-1.27659574,,54.69918
31.5315315,-1.27659574,,39.6106
32.1621622,-1.27659574,,46.57252
32.7927928,-1.27659574,,37.10795
33.4234234,-1.27659574,,40.50926
34.0540541,-1.27659574,,37.70942
34.6846847,-1.27659574,7.79617834395e-06,23.08679
35.3153153,-1.27659574,7.79617834395e-06,29.63106
35.9459459,-1.27659574,7.79617834395e-06,23.89561
36.5765766,-1.27659574,7.79617834395e-06,22.51666
37.2072072,-1.27659574,7.79617834395e-06,30.23243
37.8378378,-1.27659574,7.79617834395e-06,20.97618
38.4684685,-1.27659574,7.79617834395e-06,21.9545
39.0990991,-1.27659574,7.79617834395e-06,21.61018
39.7297297,-1.27659574,7.79617834395e-06,21.37756
40.3603604,-1.27659574,7.79617834395e-06,23.85372
40.990991,-1.27659574,7.79617834395e-06,19.74842
41.6216216,-1.27659574,7.79617834395e-06,24.28992
42.2522523,-1.27659574,7.79617834395e-06,17.08801
